t,survival_rate,expected_benefit,net_single_premium
121,0.025083021257760445,0.0,0.0
122,0.024330530620027633,0.0,0.0
123,0.023600614701426804,0.0,0.0
124,0.022892596260384,0.0,0.0
125,0.02220581837257248,0.0,0.0
126,0.021539643821395303,0.0,0.0
127,0.020893454506753444,0.0,0.0
128,0.02026665087155084,0.0,0.0
129,0.019658651345404312,0.0,0.0
130,0.019068891805042183,0.0,0.0
131,0.018496825050890918,0.0,0.0
132,0.01794192029936419,0.0,0.0
133,0.017403662690383265,0.0,0.0
134,0.016881552809671765,0.0,0.0
135,0.016375106225381613,0.0,0.0
136,0.015883853038620166,0.0,0.0
137,0.015407337447461561,0.0,0.0
138,0.014945117324037714,0.0,0.0
139,0.014496763804316583,0.0,0.0
140,0.014061860890187084,0.0,0.0
141,0.013640005063481472,0.0,0.0
142,0.013230804911577028,0.0,0.0
143,0.012833880764229717,0.0,0.0
144,0.012448864341302825,0.0,0.0
145,0.01207539841106374,0.0,0.0
146,0.011713136458731828,0.0,0.0
147,0.011361742364969873,0.0,0.0
148,0.011020890094020776,0.0,0.0
149,0.010690263391200152,0.0,0.0
150,0.010369555489464147,0.0,0.0
151,0.010058468824780223,0.0,0.0
152,0.009756714760036816,0.0,0.0
153,0.009464013317235712,0.0,0.0
154,0.00918009291771864,0.0,0.0
155,0.00890469013018708,0.0,0.0
156,0.008637549426281466,0.0,0.0
157,0.008378422943493022,0.0,0.0
158,0.00812707025518823,0.0,0.0
159,0.007883258147532582,0.0,0.0
160,0.007646760403106604,0.0,0.0
161,0.007417357591013406,0.0,0.0
162,0.007194836863283004,0.0,0.0
163,0.006978991757384513,0.0,0.0
164,0.006769622004662978,0.0,0.0
165,0.006566533344523088,0.0,0.0
166,0.006369537344187395,0.0,0.0
167,0.0061784512238617735,0.0,0.0
168,0.00599309768714592,0.0,0.0
169,0.005813304756531542,0.0,0.0
170,0.005638905613835596,0.0,0.0
171,0.005469738445420528,0.0,0.0
172,0.0053056462920579115,0.0,0.0
173,0.005146476903296174,0.0,0.0
174,0.004992082596197289,0.0,0.0
175,0.00484232011831137,0.0,0.0
176,0.0046970505147620285,0.0,0.0
177,0.004556138999319168,0.0,0.0
178,0.004419454829339592,0.0,0.0
179,0.004286871184459405,0.0,0.0
180,0.004158265048925623,0.0,0.0
181,0.004033517097457854,0.0,0.0
182,0.003912511584534118,0.0,0.0
183,0.003795136236998094,0.0,0.0
184,0.003681282149888151,0.0,0.0
185,0.0035708436853915063,0.0,0.0
186,0.003463718374829761,0.0,0.0
187,0.003359806823584868,0.0,0.0
188,0.003259012618877322,0.0,0.0
189,0.0031612422403110023,0.0,0.0
190,0.003066404973101672,0.0,0.0
191,0.002974412823908622,0.0,0.0
192,0.002885180439191363,0.0,0.0
193,0.0027986250260156223,0.0,0.0
194,0.0027146662752351534,0.0,0.0
195,0.0026332262869780986,0.0,0.0
196,0.0025542294983687554,0.0,0.0
197,0.0024776026134176927,0.0,0.0
198,0.002403274535015162,0.0,0.0
199,0.002331176298964707,0.0,0.0
200,0.0022612410099957657,0.0,0.0
201,0.0021934037796958925,0.0,0.0
202,0.0021276016663050157,0.0,0.0
203,0.002063773616315865,0.0,0.0
204,0.0020018604078263893,0.0,0.0
205,0.0019418045955915976,0.0,0.0
206,0.0018835504577238496,0.0,0.0
207,0.001827043943992134,0.0,0.0
208,0.00177223262567237,0.0,0.0
209,0.0017190656469021988,0.0,0.0
210,0.0016674936774951328,0.0,0.0
211,0.0016174688671702789,0.0,0.0
212,0.0015689448011551705,0.0,0.0
213,0.0015218764571205154,0.0,0.0
214,0.0014762201634068999,0.0,0.0
215,0.0014319335585046928,0.0,0.0
216,0.001388975551749552,0.0,0.0
217,0.0013473062851970656,0.0,0.0
218,0.0013068870966411535,0.0,0.0
219,0.001267680483741919,0.0,0.0
220,0.0012296500692296614,0.0,0.0
221,0.0011927605671527715,0.0,0.0
222,0.0011569777501381883,0.0,0.0
223,0.0011222684176340426,0.0,0.0
224,0.0010886003651050214,0.0,0.0
225,0.0010559423541518708,0.0,0.0
226,0.0010242640835273146,0.0,0.0
227,0.0009935361610214951,0.0,0.0
228,0.0009637300761908503,0.0,0.0
229,0.0009348181739051247,0.0,0.0
230,0.000906773628687971,0.0,0.0
231,0.0008795704198273318,0.0,0.0
232,0.0008531833072325119,0.0,0.0
233,0.0008275878080155365,0.0,0.0
234,0.0008027601737750704,0.0,0.0
235,0.0007786773685618183,0.0,0.0
236,0.0007553170475049638,0.0,0.0
237,0.0007326575360798148,0.0,0.0
238,0.0007106778099974203,0.0,0.0
239,0.0006893574756974977,0.0,0.0
240,0.0006686767514265728,0.0,0.0
241,0.0006486164488837756,0.0,0.0
242,0.0006291579554172623,0.0,0.0
243,0.0006102832167547445,0.0,0.0
244,0.0005919747202521021,0.0,0.0
245,0.000574215478644539,0.0,0.0
246,0.0005569890142852028,0.0,0.0
247,0.0005402793438566468,0.0,0.0
248,0.0005240709635409474,0.0,0.0
249,0.0005083488346347189,0.0,0.0
250,0.0004930983695956774,0.0,0.0
251,0.00047830541850780707,0.0,0.0
252,0.00046395625595257284,0.0,0.0
253,0.00045003756827399565,0.0,0.0
254,0.00043653644122577576,0.0,0.0
255,0.0004234403479890025,0.0,0.0
256,0.00041073713754933243,0.0,0.0
257,0.00039841502342285247,0.0,0.0
258,0.0003864625727201669,0.0,0.0
259,0.00037486869553856185,0.0,0.0
260,0.000363622634672405,0.0,0.0
261,0.00035271395563223285,0.0,0.0
262,0.0003421325369632658,0.0,0.0
263,0.00033186856085436786,0.0,0.0
264,0.0003219125040287368,0.0,0.0
265,0.0003122551289078747,0.0,0.0
266,0.00030288747504063845,0.0,0.0
267,0.00029380085078941926,0.0,0.0
268,0.0002849868252657367,0.0,0.0
269,0.0002764372205077646,0.0,0.0
270,0.0002681441038925316,0.0,0.0
271,0.00026009978077575564,0.0,0.0
272,0.00025229678735248296,0.0,0.0
273,0.0002447278837319085,0.0,0.0
274,0.00023738604721995122,0.0,0.0
275,0.0002302644658033527,0.0,0.0
276,0.0002233565318292521,0.0,0.0
277,0.00021665583587437452,0.0,0.0
278,0.00021015616079814327,0.0,0.0
279,0.00020385147597419898,0.0,0.0
280,0.000197735931694973,0.0,0.0
281,0.0001918038537441238,0.0,0.0
282,0.0001860497381318001,0.0,0.0
283,0.0001804682459878461,0.0,0.0
284,0.0001750541986082107,0.0,0.0
285,0.00016980257264996438,0.0,0.0
286,0.00016470849547046545,0.0,0.0
287,0.00015976724060635147,0.0,0.0
288,0.0001549742233881609,0.0,0.0
289,0.00015032499668651608,0.0,0.0
290,0.0001458152467859206,0.0,0.0
291,0.00014144078938234297,0.0,0.0
292,0.00013719756570087268,0.0,0.0
293,0.0001330816387298465,0.0,0.0
294,0.0001290891895679511,0.0,0.0
295,0.00012521651388091258,0.0,0.0
296,0.0001214600184644852,0.0,0.0
297,0.00011781621791055063,0.0,0.0
298,0.00011428173137323411,0.0,0.0
299,0.00011085327943203708,0.0,0.0
300,0.00010752768104907597,0.0,0.0
301,0.00010430185061760369,0.0,0.0
302,0.00010117279509907557,0.0,0.0
303,9.813761124610329e-05,0.0,0.0
304,9.51934829087202e-05,0.0,0.0
305,9.233767842145859e-05,0.0,0.0
306,8.956754806881482e-05,0.0,0.0
307,8.688052162675037e-05,0.0,0.0
308,8.427410597794787e-05,0.0,0.0
309,8.174588279860943e-05,0.0,0.0
310,7.929350631465114e-05,0.0,0.0
311,7.69147011252116e-05,0.0,0.0
312,7.460726009145525e-05,0.0,0.0
313,7.236904228871159e-05,0.0,0.0
314,7.019797102005025e-05,0.0,0.0
315,6.809203188944873e-05,0.0,0.0
316,6.604927093276527e-05,0.0,0.0
317,6.406779280478231e-05,0.0,0.0
318,6.214575902063884e-05,0.0,0.0
319,6.0281386250019674e-05,0.0,0.0
320,5.8472944662519086e-05,0.0,0.0
321,5.671875632264351e-05,0.0,0.0
322,5.501719363296421e-05,0.0,0.0
323,5.336667782397528e-05,0.0,0.0
324,5.1765677489256024e-05,0.0,0.0
325,5.021270716457834e-05,0.0,0.0
326,4.870632594964099e-05,0.0,0.0
327,4.724513617115175e-05,0.0,0.0
328,4.58277820860172e-05,0.0,0.0
329,4.445294862343668e-05,0.0,0.0
330,4.311936016473358e-05,0.0,0.0
331,4.1825779359791574e-05,0.0,0.0
332,4.057100597899782e-05,0.0,0.0
333,3.935387579962789e-05,0.0,0.0
334,3.817325952563905e-05,0.0,0.0
335,3.702806173986988e-05,0.0,0.0
336,3.5917219887673786e-05,0.0,0.0
337,3.483970329104357e-05,0.0,0.0
338,3.379451219231226e-05,0.0,0.0
339,3.278067682654289e-05,0.0,0.0
340,3.179725652174661e-05,0.0,0.0
341,3.0843338826094205e-05,0.0,0.0
342,2.991803866131138e-05,0.0,0.0
343,2.9020497501472036e-05,0.0,0.0
344,2.8149882576427873e-05,0.0,0.0
345,2.7305386099135035e-05,0.0,0.0
346,2.6486224516160983e-05,0.0,0.0
347,2.5691637780676153e-05,0.0,0.0
348,2.4920888647255867e-05,0.0,0.0
349,2.417326198783819e-05,0.0,0.0
350,2.3448064128203043e-05,0.0,0.0
351,2.274462220435695e-05,0.0,0.0
352,2.206228353822624e-05,0.0,0.0
353,2.1400415032079452e-05,0.0,0.0
354,2.0758402581117067e-05,0.0,0.0
355,2.0135650503683555e-05,0.0,0.0
356,1.9531580988573047e-05,0.0,0.0
357,1.8945633558915856e-05,0.0,0.0
358,1.837726455214838e-05,0.0,0.0
359,1.782594661558393e-05,0.0,0.0
360,1.7291168217116412e-05,0.0,0.0
361,1.6772433170602918e-05,0.0,0.0
362,1.626926017548483e-05,0.0,0.0
363,1.5781182370220284e-05,0.0,0.0
364,1.5307746899113674e-05,0.0,0.0
365,1.4848514492140264e-05,0.0,0.0
366,1.4403059057376056e-05,0.0,0.0
367,1.3970967285654774e-05,0.0,0.0
368,1.355183826708513e-05,0.0,0.0
369,1.3145283119072576e-05,0.0,0.0
370,1.2750924625500398e-05,0.0,0.0
371,1.2368396886735386e-05,0.0,0.0
372,1.1997344980133324e-05,0.0,0.0
373,1.1637424630729324e-05,0.0,0.0
374,1.1288301891807444e-05,0.0,0.0
375,1.094965283505322e-05,0.0,0.0
376,1.0621163250001623e-05,0.0,0.0
377,1.0302528352501573e-05,0.0,0.0
378,9.993452501926526e-06,0.0,0.0
379,9.69364892686873e-06,0.0,0.0
380,9.402839459062668e-06,0.0,0.0
381,9.120754275290788e-06,0.0,0.0
382,8.847131647032065e-06,0.0,0.0
383,8.581717697621103e-06,0.0,0.0
384,8.32426616669247e-06,0.0,0.0
385,8.074538181691695e-06,0.0,0.0
386,7.832302036240945e-06,0.0,0.0
387,7.597332975153716e-06,0.0,0.0
388,7.369412985899104e-06,0.0,0.0
389,7.148330596322131e-06,0.0,0.0
390,6.933880678432467e-06,0.0,0.0
391,6.725864258079493e-06,0.0,0.0
392,6.524088330337108e-06,0.0,0.0
393,6.328365680426995e-06,0.0,0.0
394,6.138514710014184e-06,0.0,0.0
395,5.954359268713758e-06,0.0,0.0
396,5.775728490652345e-06,0.0,0.0
397,5.602456635932774e-06,0.0,0.0
398,5.434382936854791e-06,0.0,0.0
399,5.271351448749147e-06,0.0,0.0
400,5.113210905286673e-06,0.0,0.0
401,4.959814578128073e-06,0.0,0.0
402,4.8110201407842305e-06,0.0,0.0
403,4.6666895365607035e-06,0.0,0.0
404,4.526688850463882e-06,0.0,0.0
405,4.390888184949965e-06,0.0,0.0
406,4.259161539401467e-06,0.0,0.0
407,4.131386693219423e-06,0.0,0.0
408,4.00744509242284e-06,0.0,0.0
409,3.8872217396501545e-06,0.0,0.0
410,3.77060508746065e-06,0.0,0.0
411,3.6574869348368304e-06,0.0,0.0
412,3.5477623267917256e-06,0.0,0.0
413,3.441329456987974e-06,0.0,0.0
414,3.3380895732783346e-06,0.0,0.0
415,3.2379468860799845e-06,0.0,0.0
416,3.140808479497585e-06,0.0,0.0
417,3.046584225112657e-06,0.0,0.0
418,2.9551866983592774e-06,0.0,0.0
419,2.866531097408499e-06,0.0,0.0
420,2.780535164486244e-06,0.0,0.0
421,2.6971191095516566e-06,0.0,0.0
422,2.6162055362651067e-06,0.0,0.0
423,2.5377193701771536e-06,0.0,0.0
424,2.461587789071839e-06,0.0,0.0
425,2.3877401553996836e-06,0.0,0.0
426,2.316107950737693e-06,0.0,0.0
427,2.246624712215562e-06,0.0,0.0
428,2.179225970849095e-06,0.0,0.0
429,2.1138491917236218e-06,0.0,0.0
430,2.050433715971913e-06,0.0,0.0
431,1.9889207044927558e-06,0.0,0.0
432,1.929253083357973e-06,0.0,0.0
433,1.8713754908572338e-06,0.0,0.0
434,1.8152342261315168e-06,0.0,0.0
435,1.7607771993475712e-06,0.0,0.0
436,1.707953883367144e-06,0.0,0.0
437,1.6567152668661296e-06,0.0,0.0
438,1.6070138088601456e-06,0.0,0.0
439,1.5588033945943412e-06,0.0,0.0
440,1.512039292756511e-06,0.0,0.0
441,1.4666781139738158e-06,0.0,0.0
442,1.4226777705546012e-06,0.0,0.0
443,1.379997437437963e-06,0.0,0.0
444,1.3385975143148242e-06,0.0,0.0
445,1.2984395888853794e-06,0.0,0.0
446,1.259486401218818e-06,0.0,0.0
447,1.2217018091822533e-06,0.0,0.0
448,1.1850507549067856e-06,0.0,0.0
449,1.149499232259582e-06,0.0,0.0
450,1.1150142552917947e-06,0.0,0.0
451,1.0815638276330408e-06,0.0,0.0
452,1.0491169128040496e-06,0.0,0.0
453,1.017643405419928e-06,0.0,0.0
454,9.871141032573302e-07,0.0,0.0
455,9.575006801596103e-07,0.0,0.0
456,9.28775659754822e-07,0.0,0.0
457,9.009123899621773e-07,0.0,0.0
458,8.738850182633119e-07,0.0,0.0
459,8.476684677154125e-07,0.0,0.0
460,8.222384136839501e-07,0.0,0.0
461,7.975712612734316e-07,0.0,0.0
462,7.736441234352286e-07,0.0,0.0
463,7.504347997321716e-07,0.0,0.0
464,7.279217557402065e-07,0.0,0.0
465,7.060841030680003e-07,0.0,0.0
466,6.849015799759603e-07,0.0,0.0
467,6.643545325766815e-07,0.0,0.0
468,6.44423896599381e-07,0.0,0.0
469,6.250911797013996e-07,0.0,0.0
470,6.063384443103577e-07,0.0,0.0
471,5.881482909810469e-07,0.0,0.0
472,5.705038422516154e-07,0.0,0.0
473,5.533887269840669e-07,0.0,0.0
474,5.367870651745449e-07,0.0,0.0
475,5.206834532193085e-07,0.0,0.0
476,5.050629496227293e-07,0.0,0.0
477,4.899110611340474e-07,0.0,0.0
478,4.7521372930002596e-07,0.0,0.0
479,4.6095731742102517e-07,0.0,0.0
480,4.471285978983944e-07,0.0,0.0
481,4.3371473996144256e-07,0.0,0.0
482,4.2070329776259927e-07,0.0,0.0
483,4.080821988297213e-07,0.0,0.0
484,3.9583973286482965e-07,0.0,0.0
485,3.8396454087888473e-07,0.0,0.0
486,3.724456046525182e-07,0.0,0.0
487,3.6127223651294263e-07,0.0,0.0
488,3.5043406941755435e-07,0.0,0.0
489,3.399210473350277e-07,0.0,0.0
490,3.2972341591497687e-07,0.0,0.0
491,3.1983171343752756e-07,0.0,0.0
492,3.102367620344017e-07,0.0,0.0
493,3.0092965917336966e-07,0.0,0.0
494,2.9190176939816856e-07,0.0,0.0
495,2.831447163162235e-07,0.0,0.0
496,2.746503748267368e-07,0.0,0.0
497,2.664108635819347e-07,0.0,0.0
498,2.5841853767447666e-07,0.0,0.0
499,2.5066598154424237e-07,0.0,0.0
500,2.431460020979151e-07,0.0,0.0
501,2.3585162203497766e-07,0.0,0.0
502,2.2877607337392832e-07,0.0,0.0
503,2.2191279117271046e-07,0.0,0.0
504,2.1525540743752915e-07,0.0,0.0
505,2.0879774521440327e-07,0.0,0.0
506,2.0253381285797117e-07,0.0,0.0
507,1.9645779847223202e-07,0.0,0.0
508,1.9056406451806505e-07,0.0,0.0
509,1.8484714258252309e-07,0.0,0.0
510,1.793017283050474e-07,0.0,0.0
511,1.7392267645589598e-07,0.0,0.0
512,1.687049961622191e-07,0.0,0.0
513,1.6364384627735252e-07,0.0,0.0
514,1.5873453088903195e-07,0.0,0.0
515,1.53972494962361e-07,0.0,0.0
516,1.4935332011349016e-07,0.0,0.0
517,1.4487272051008546e-07,0.0,0.0
518,1.4052653889478288e-07,0.0,0.0
519,1.363107427279394e-07,0.0,0.0
520,1.3222142044610122e-07,0.0,0.0
521,1.282547778327182e-07,0.0,0.0
522,1.2440713449773664e-07,0.0,0.0
523,1.2067492046280455e-07,0.0,0.0
524,1.1705467284892041e-07,0.0,0.0
525,1.1354303266345279e-07,0.0,0.0
526,1.1013674168354921e-07,0.0,0.0
527,1.0683263943304274e-07,0.0,0.0
528,1.0362766025005145e-07,0.0,0.0
529,1.005188304425499e-07,0.0,0.0
530,9.750326552927341e-08,0.0,0.0
531,9.45781675633952e-08,0.0,0.0
532,9.174082253649335e-08,0.0,0.0
533,8.898859786039854e-08,0.0,0.0
534,8.631893992458658e-08,0.0,0.0
535,8.372937172684898e-08,0.0,0.0
536,8.12174905750435e-08,0.0,0.0
537,7.87809658577922e-08,0.0,0.0
538,7.641753688205844e-08,0.0,0.0
539,7.412501077559668e-08,0.0,0.0
540,7.190126045232878e-08,0.0,0.0
541,6.974422263875892e-08,0.0,0.0
542,6.765189595959615e-08,0.0,0.0
543,6.562233908080827e-08,0.0,0.0
544,6.365366890838402e-08,0.0,0.0
545,6.174405884113249e-08,0.0,0.0
546,5.989173707589851e-08,0.0,0.0
547,5.809498496362155e-08,0.0,0.0
548,5.6352135414712904e-08,0.0,0.0
549,5.4661571352271516e-08,0.0,0.0
550,5.3021724211703366e-08,0.0,0.0
551,5.143107248535226e-08,0.0,0.0
552,4.9888140310791696e-08,0.0,0.0
553,4.839149610146794e-08,0.0,0.0
554,4.69397512184239e-08,0.0,0.0
555,4.553155868187118e-08,0.0,0.0
556,4.4165611921415045e-08,0.0,0.0
557,4.284064356377259e-08,0.0,0.0
558,4.155542425685941e-08,0.0,0.0
559,4.030876152915363e-08,0.0,0.0
560,3.9099498683279024e-08,0.0,0.0
561,3.792651372278065e-08,0.0,0.0
562,3.678871831109723e-08,0.0,0.0
563,3.5685056761764314e-08,0.0,0.0
564,3.4614505058911387e-08,0.0,0.0
565,3.3576069907144044e-08,0.0,0.0
566,3.256878780992972e-08,0.0,0.0
567,3.1591724175631826e-08,0.0,0.0
568,3.064397245036287e-08,0.0,0.0
569,2.9724653276851983e-08,0.0,0.0
570,2.8832913678546424e-08,0.0,0.0
571,2.796792626819003e-08,0.0,0.0
572,2.7128888480144327e-08,0.0,0.0
573,2.6315021825739996e-08,0.0,0.0
574,2.5525571170967796e-08,0.0,0.0
575,2.475980403583876e-08,0.0,0.0
576,2.4017009914763596e-08,0.0,0.0
577,2.3296499617320688e-08,0.0,0.0
578,2.2597604628801067e-08,0.0,0.0
579,2.1919676489937035e-08,0.0,0.0
580,2.1262086195238924e-08,0.0,0.0
581,2.0624223609381755e-08,0.0,0.0
582,2.0005496901100303e-08,0.0,0.0
583,1.9405331994067293e-08,0.0,0.0
584,1.8823172034245272e-08,0.0,0.0
585,1.8258476873217912e-08,0.0,0.0
586,1.7710722567021374e-08,0.0,0.0
587,1.7179400890010734e-08,0.0,0.0
588,1.666401886331041e-08,0.0,0.0
589,1.6164098297411098e-08,0.0,0.0
590,1.5679175348488764e-08,0.0,0.0
591,1.52088000880341e-08,0.0,0.0
592,1.4752536085393076e-08,0.0,0.0
593,1.4309960002831283e-08,0.0,0.0
594,1.3880661202746344e-08,0.0,0.0
595,1.3464241366663953e-08,0.0,0.0
596,1.3060314125664035e-08,0.0,0.0
597,1.2668504701894113e-08,0.0,0.0
598,1.228844956083729e-08,0.0,0.0
599,1.191979607401217e-08,0.0,0.0
600,1.1562202191791805e-08,0.0,0.0
601,1.121533612603805e-08,0.0,0.0
602,1.0878876042256908e-08,0.0,0.0
603,1.05525097609892e-08,0.0,0.0
604,1.0235934468159524e-08,0.0,0.0
605,9.928856434114738e-09,0.0,0.0
606,9.630990741091296e-09,0.0,0.0
607,9.342061018858556e-09,0.0,0.0
608,9.0617991882928e-09,0.0,0.0
609,8.789945212644015e-09,0.0,0.0
610,8.526246856264695e-09,0.0,0.0
611,8.270459450576754e-09,0.0,0.0
612,8.022345667059451e-09,0.0,0.0
613,7.781675297047667e-09,0.0,0.0
614,7.548225038136237e-09,0.0,0.0
615,7.3217782869921496e-09,0.0,0.0
616,7.1021249383823846e-09,0.0,0.0
617,6.889061190230913e-09,0.0,0.0
618,6.6823893545239855e-09,0.0,0.0
619,6.4819176738882655e-09,0.0,0.0
620,6.287460143671617e-09,0.0,0.0
621,6.0988363393614685e-09,0.0,0.0
622,5.915871249180624e-09,0.0,0.0
623,5.7383951117052054e-09,0.0,0.0
624,5.566243258354049e-09,0.0,0.0
625,5.399255960603428e-09,0.0,0.0
626,5.237278281785325e-09,0.0,0.0
627,5.080159933331765e-09,0.0,0.0
628,4.927755135331812e-09,0.0,0.0
629,4.779922481271858e-09,0.0,0.0
630,4.6365248068337025e-09,0.0,0.0
631,4.497429062628691e-09,0.0,0.0
632,4.362506190749831e-09,0.0,0.0
633,4.231631005027336e-09,0.0,0.0
634,4.104682074876515e-09,0.0,0.0
635,3.98154161263022e-09,0.0,0.0
636,3.8620953642513135e-09,0.0,0.0
637,3.7462325033237744e-09,0.0,0.0
638,3.633845528224061e-09,0.0,0.0
639,3.524830162377339e-09,0.0,0.0
640,3.4190852575060186e-09,0.0,0.0
641,3.316512699780838e-09,0.0,0.0
642,3.2170173187874125e-09,0.0,0.0
643,3.12050679922379e-09,0.0,0.0
644,3.0268915952470762e-09,0.0,0.0
645,2.936084847389664e-09,0.0,0.0
646,2.848002301967974e-09,0.0,0.0
647,2.7625622329089347e-09,0.0,0.0
648,2.6796853659216668e-09,0.0,0.0
649,2.5992948049440167e-09,0.0,0.0
650,2.521315960795696e-09,0.0,0.0
651,2.445676481971825e-09,0.0,0.0
652,2.3723061875126702e-09,0.0,0.0
653,2.30113700188729e-09,0.0,0.0
654,2.232102891830671e-09,0.0,0.0
655,2.165139805075751e-09,0.0,0.0
656,2.100185610923478e-09,0.0,0.0
657,2.0371800425957738e-09,0.0,0.0
658,1.9760646413179004e-09,0.0,0.0
659,1.9167827020783634e-09,0.0,0.0
660,1.8592792210160124e-09,0.0,0.0
661,1.803500844385532e-09,0.0,0.0
662,1.749395819053966e-09,0.0,0.0
663,1.6969139444823468e-09,0.0,0.0
664,1.6460065261478764e-09,0.0,0.0
665,1.59662633036344e-09,0.0,0.0
666,1.5487275404525367e-09,0.0,0.0
